0,1,46277,0,0,851,1,0
0,2,47245,0,0,1144,1,0
0,3,22848,0,0,128,1,0
0,4,15876,0,0,774,1,0
0,5,6990,0,0,944,1,0
0,6,8811,0,0,981,1,0
1,0,42671,0,0,974,1,0
1,2,15772,0,0,155,1,0
1,3,4879,0,0,839,1,0
1,4,5884,0,0,309,1,0
1,5,4109,0,0,1271,1,0
1,6,5556,0,0,483,1,0
2,0,17571,0,0,1373,1,0
2,1,12707,0,0,903,1,0
2,3,12179,0,0,687,1,0
2,4,9171,0,0,313,1,0
2,5,3532,0,0,955,1,0
2,6,5188,0,0,874,1,0
3,0,8697,0,0,665,1,0
3,1,5740,0,0,778,1,0
3,2,9327,0,0,771,1,0
3,4,7146,0,0,754,1,0
3,5,15532,0,0,310,1,0
3,6,5866,0,0,134,1,0
4,0,17598,0,0,781,1,0
4,1,7073,0,0,446,1,0
4,2,13261,0,0,765,1,0
4,3,6015,0,0,1278,1,0
4,5,9899,0,0,1213,1,0
4,6,10730,0,0,1111,1,0
5,0,15015,0,0,205,1,0
5,1,4775,0,0,172,1,0
5,2,7939,0,0,443,1,0
5,3,5529,0,0,248,1,0
5,4,5653,0,0,475,1,0
5,6,29905,0,0,1304,1,0
6,0,4287,0,0,447,1,0
6,1,3983,0,0,544,1,0
6,2,10752,0,0,543,1,0
6,3,13197,0,0,135,1,0
6,4,5450,0,0,582,1,0
6,5,22133,0,0,825,1,0
