0,1,53739,0,0,702,1,0
0,2,43029,0,0,1157,1,0
0,3,8388,0,0,471,1,0
0,4,5847,0,0,1265,1,0
0,5,4220,0,0,575,1,0
0,6,10941,0,0,367,1,0
1,0,34959,0,0,828,1,0
1,3,44713,0,0,750,1,0
1,4,37907,0,0,699,1,0
1,5,17306,0,0,197,1,0
1,6,14372,0,0,703,1,0
2,0,5636,0,0,335,1,0
2,1,34204,0,0,1032,1,0
2,3,36935,0,0,1045,1,0
2,4,603,0,0,238,1,0
2,5,54892,0,0,377,1,0
2,6,6836,0,0,1139,1,0
3,0,15372,0,0,710,1,0
3,1,12240,0,0,1297,1,0
3,2,39507,0,0,1040,1,0
3,4,13376,0,0,646,1,0
3,5,13648,0,0,1216,1,0
3,6,23559,0,0,1244,1,0
4,0,252,0,0,1064,1,0
4,1,51469,0,0,1129,1,0
4,3,5430,0,0,1061,1,0
4,5,6630,0,0,715,1,0
4,6,26182,0,0,633,1,0
5,0,1063,0,0,1080,1,0
5,1,6633,0,0,1391,1,0
5,2,1522,0,0,394,1,0
5,3,13657,0,0,1065,1,0
5,4,43010,0,0,153,1,0
5,6,15501,0,0,1445,1,0
6,0,45450,0,0,546,1,0
6,1,2883,0,0,1419,1,0
6,2,50490,0,0,948,1,0
6,3,1821,0,0,281,1,0
6,4,3896,0,0,652,1,0
6,5,549,0,0,832,1,0
