0,1,10205,0,0,417,1,0
0,2,2149,0,0,340,1,0
0,3,1857,0,0,416,1,0
0,4,7280,0,0,836,1,0
0,5,2350,0,0,584,1,0
0,6,4954,0,0,1344,1,0
0,7,19336,0,0,1382,1,0
1,0,9715,0,0,655,1,0
1,2,36820,0,0,1248,1,0
1,3,3337,0,0,715,1,0
1,4,3408,0,0,455,1,0
1,5,3797,0,0,1184,1,0
1,6,35233,0,0,1194,1,0
1,7,25758,0,0,409,1,0
2,0,5072,0,0,174,1,0
2,1,13528,0,0,506,1,0
2,3,13357,0,0,1234,1,0
2,4,2510,0,0,1101,1,0
2,5,7883,0,0,1130,1,0
2,6,30772,0,0,1290,1,0
2,7,7469,0,0,493,1,0
3,0,3003,0,0,413,1,0
3,1,16479,0,0,1176,1,0
3,2,12243,0,0,851,1,0
3,4,6833,0,0,814,1,0
3,5,6394,0,0,196,1,0
3,6,4295,0,0,1280,1,0
3,7,10028,0,0,667,1,0
4,0,7944,0,0,354,1,0
4,1,1653,0,0,1167,1,0
4,2,2398,0,0,767,1,0
4,3,4009,0,0,452,1,0
4,5,2486,0,0,918,1,0
4,6,10806,0,0,322,1,0
4,7,3277,0,0,1389,1,0
5,0,2332,0,0,1179,1,0
5,1,4250,0,0,1363,1,0
5,2,3198,0,0,859,1,0
5,3,50987,0,0,1042,1,0
5,4,10061,0,0,1037,1,0
5,6,7352,0,0,1408,1,0
5,7,4461,0,0,730,1,0
6,0,6917,0,0,753,1,0
6,1,31098,0,0,415,1,0
6,2,7956,0,0,1030,1,0
6,3,4213,0,0,1312,1,0
6,4,11746,0,0,1323,1,0
6,5,43043,0,0,1236,1,0
6,7,4765,0,0,612,1,0
7,0,2896,0,0,1039,1,0
7,1,4843,0,0,855,1,0
7,2,55225,0,0,1001,1,0
7,3,1973,0,0,744,1,0
7,4,3257,0,0,1320,1,0
7,5,3787,0,0,827,1,0
7,6,5156,0,0,498,1,0
