0,1,9498,0,0,1086,1,0
0,2,26383,0,0,1373,1,0
0,3,6042,0,0,1113,1,0
0,4,11189,0,0,429,1,0
0,5,3509,0,0,975,1,0
0,6,12899,0,0,233,1,0
1,0,13325,0,0,1445,1,0
1,2,12581,0,0,473,1,0
1,3,11370,0,0,1249,1,0
1,4,25702,0,0,1074,1,0
1,5,11221,0,0,719,1,0
1,6,16106,0,0,235,1,0
2,0,34141,0,0,263,1,0
2,1,10459,0,0,1309,1,0
2,3,11111,0,0,645,1,0
2,4,23110,0,0,361,1,0
2,5,3496,0,0,287,1,0
2,6,46794,0,0,1071,1,0
3,0,2783,0,0,107,1,0
3,1,45257,0,0,948,1,0
3,2,8556,0,0,425,1,0
3,4,16595,0,0,589,1,0
3,5,15240,0,0,1058,1,0
3,6,4915,0,0,673,1,0
4,0,4900,0,0,593,1,0
4,1,13227,0,0,701,1,0
4,2,36036,0,0,921,1,0
4,3,15305,0,0,276,1,0
4,5,44765,0,0,795,1,0
4,6,8284,0,0,250,1,0
5,0,10131,0,0,912,1,0
5,1,12503,0,0,984,1,0
5,2,7822,0,0,768,1,0
5,3,26255,0,0,222,1,0
5,4,40011,0,0,251,1,0
5,6,7170,0,0,1100,1,0
6,0,6729,0,0,775,1,0
6,1,11339,0,0,173,1,0
6,2,23678,0,0,1245,1,0
6,3,4156,0,0,909,1,0
6,4,8407,0,0,662,1,0
6,5,6471,0,0,761,1,0
