0,1,19173,0,0,617,1,0
0,2,7508,0,0,993,1,0
0,3,48544,0,0,1450,1,0
0,4,19807,0,0,1031,1,0
0,5,7316,0,0,267,1,0
0,6,12460,0,0,238,1,0
1,0,10552,0,0,1101,1,0
1,2,14530,0,0,209,1,0
1,3,11391,0,0,780,1,0
1,4,34381,0,0,752,1,0
1,6,36246,0,0,1269,1,0
2,0,35482,0,0,820,1,0
2,1,3490,0,0,425,1,0
2,3,15476,0,0,442,1,0
2,4,287,0,0,1275,1,0
2,5,9058,0,0,754,1,0
2,6,1816,0,0,1173,1,0
3,0,53540,0,0,1184,1,0
3,1,10697,0,0,1046,1,0
3,2,10567,0,0,285,1,0
3,4,14653,0,0,583,1,0
3,5,39143,0,0,1343,1,0
3,6,19731,0,0,338,1,0
4,0,1015,0,0,1407,1,0
4,1,49841,0,0,403,1,0
4,2,5166,0,0,1249,1,0
4,3,1821,0,0,737,1,0
4,5,1996,0,0,739,1,0
4,6,54311,0,0,674,1,0
5,0,16645,0,0,955,1,0
5,1,36198,0,0,230,1,0
5,2,14783,0,0,574,1,0
5,3,33896,0,0,1342,1,0
5,4,20817,0,0,249,1,0
6,0,7529,0,0,336,1,0
6,1,45001,0,0,1244,1,0
6,2,31897,0,0,943,1,0
6,3,36308,0,0,714,1,0
6,4,9597,0,0,635,1,0
6,5,51042,0,0,543,1,0
