0,1,1473,0,0,329,1,0
0,2,6452,0,0,117,1,0
0,3,5447,0,0,1445,1,0
0,4,3666,0,0,911,1,0
0,5,3160,0,0,709,1,0
0,6,25198,0,0,398,1,0
1,0,5245,0,0,253,1,0
1,2,10243,0,0,951,1,0
1,3,22551,0,0,978,1,0
1,4,4536,0,0,407,1,0
1,5,11459,0,0,1280,1,0
1,6,1716,0,0,722,1,0
2,0,18854,0,0,271,1,0
2,1,3109,0,0,563,1,0
2,3,6840,0,0,523,1,0
2,4,3297,0,0,1029,1,0
2,5,2656,0,0,804,1,0
2,6,5528,0,0,202,1,0
3,0,14743,0,0,322,1,0
3,1,8225,0,0,477,1,0
3,2,10064,0,0,476,1,0
3,4,3406,0,0,464,1,0
3,5,13854,0,0,1007,1,0
3,6,3458,0,0,1138,1,0
4,0,3323,0,0,320,1,0
4,1,5485,0,0,404,1,0
4,2,3949,0,0,600,1,0
4,3,2794,0,0,933,1,0
4,5,7958,0,0,1431,1,0
4,6,2478,0,0,276,1,0
5,0,4631,0,0,909,1,0
5,1,26456,0,0,1142,1,0
5,2,10062,0,0,526,1,0
5,3,23765,0,0,686,1,0
5,4,7720,0,0,391,1,0
5,6,1522,0,0,1324,1,0
6,0,9843,0,0,1255,1,0
6,1,3262,0,0,595,1,0
6,2,6866,0,0,626,1,0
6,3,12808,0,0,918,1,0
6,4,4632,0,0,360,1,0
6,5,6785,0,0,115,1,0
