0,2,44935,0,0,1236,1,0
0,4,13587,0,0,1250,1,0
0,5,2117,0,0,1064,1,0
0,6,19984,0,0,1397,1,0
1,3,18127,0,0,965,1,0
1,4,44037,0,0,291,1,0
1,5,6401,0,0,411,1,0
1,6,44129,0,0,481,1,0
2,1,45703,0,0,1450,1,0
2,3,38789,0,0,914,1,0
2,5,18596,0,0,1033,1,0
2,6,3733,0,0,642,1,0
3,1,47030,0,0,308,1,0
3,2,35801,0,0,184,1,0
3,4,9733,0,0,1001,1,0
3,5,59345,0,0,1372,1,0
3,6,46660,0,0,1346,1,0
4,0,22691,0,0,276,1,0
4,1,5095,0,0,202,1,0
4,3,21499,0,0,418,1,0
4,6,52347,0,0,484,1,0
5,0,23227,0,0,398,1,0
5,1,22272,0,0,293,1,0
5,2,48330,0,0,155,1,0
5,3,21172,0,0,645,1,0
6,0,2149,0,0,1019,1,0
6,1,46210,0,0,1027,1,0
6,2,13783,0,0,984,1,0
6,3,43569,0,0,334,1,0
6,4,9666,0,0,1252,1,0
