0,1,4756,0,0,1054,1,0
0,2,10092,0,0,576,1,0
0,3,12783,0,0,185,1,0
0,4,13234,0,0,1175,1,0
0,5,13528,0,0,528,1,0
0,6,6878,0,0,330,1,0
1,0,5780,0,0,1024,1,0
1,2,15823,0,0,1384,1,0
1,3,3825,0,0,1322,1,0
1,4,8846,0,0,477,1,0
1,5,16084,0,0,306,1,0
1,6,26468,0,0,1440,1,0
2,0,7520,0,0,695,1,0
2,1,7380,0,0,242,1,0
2,3,10265,0,0,628,1,0
2,4,7044,0,0,982,1,0
2,5,5047,0,0,955,1,0
2,6,6036,0,0,237,1,0
3,0,53418,0,0,969,1,0
3,1,4661,0,0,1450,1,0
3,2,10010,0,0,230,1,0
3,4,10269,0,0,1050,1,0
3,5,51598,0,0,287,1,0
3,6,5089,0,0,1278,1,0
4,0,5833,0,0,1119,1,0
4,1,29665,0,0,1118,1,0
4,2,3564,0,0,798,1,0
4,3,5466,0,0,998,1,0
4,5,6026,0,0,512,1,0
4,6,9003,0,0,1074,1,0
5,0,13252,0,0,913,1,0
5,1,9723,0,0,755,1,0
5,2,10143,0,0,1006,1,0
5,3,6770,0,0,768,1,0
5,4,12651,0,0,750,1,0
5,6,51728,0,0,504,1,0
6,0,14428,0,0,1156,1,0
6,1,17692,0,0,1009,1,0
6,2,12877,0,0,1040,1,0
6,3,30105,0,0,203,1,0
6,4,10566,0,0,1249,1,0
6,5,15476,0,0,854,1,0
