0,1,2446,0,0,767,1,0
0,2,2995,0,0,665,1,0
0,3,21373,0,0,163,1,0
0,4,1628,0,0,681,1,0
0,5,2418,0,0,501,1,0
0,6,48929,0,0,1282,1,0
1,0,5502,0,0,757,1,0
1,2,1334,0,0,794,1,0
1,3,15199,0,0,425,1,0
1,4,47917,0,0,551,1,0
1,5,32767,0,0,117,1,0
1,6,10557,0,0,1430,1,0
2,0,3001,0,0,1317,1,0
2,1,5296,0,0,743,1,0
2,3,12618,0,0,957,1,0
2,4,7625,0,0,829,1,0
2,5,11017,0,0,765,1,0
2,6,8129,0,0,1284,1,0
3,0,6752,0,0,615,1,0
3,1,31853,0,0,471,1,0
3,2,10669,0,0,1307,1,0
3,4,17899,0,0,675,1,0
3,5,44912,0,0,280,1,0
3,6,59305,0,0,588,1,0
4,0,8146,0,0,1262,1,0
4,1,50333,0,0,1035,1,0
4,2,2964,0,0,1173,1,0
4,3,15564,0,0,541,1,0
4,5,17448,0,0,593,1,0
4,6,3468,0,0,209,1,0
5,0,51637,0,0,1133,1,0
5,1,16543,0,0,610,1,0
5,2,8783,0,0,332,1,0
5,3,59386,0,0,907,1,0
5,6,10404,0,0,742,1,0
6,0,594,0,0,880,1,0
6,1,3044,0,0,824,1,0
6,2,41383,0,0,962,1,0
6,3,39363,0,0,1333,1,0
6,4,18922,0,0,284,1,0
6,5,37360,0,0,137,1,0
