0,1,47484,0,0,1419,1,0
0,2,18682,0,0,956,1,0
0,3,687,0,0,965,1,0
0,4,18614,0,0,1116,1,0
0,5,3305,0,0,1360,1,0
0,6,47010,0,0,562,1,0
0,7,27388,0,0,1016,1,0
1,0,9169,0,0,1270,1,0
1,3,2993,0,0,1084,1,0
1,4,6593,0,0,310,1,0
1,5,9204,0,0,168,1,0
2,0,54954,0,0,575,1,0
2,1,14233,0,0,113,1,0
2,4,3957,0,0,490,1,0
2,5,24890,0,0,599,1,0
2,7,17005,0,0,692,1,0
3,0,8817,0,0,1102,1,0
3,1,48431,0,0,476,1,0
3,2,1529,0,0,1307,1,0
3,4,16490,0,0,204,1,0
3,5,6546,0,0,401,1,0
3,6,25536,0,0,177,1,0
3,7,9992,0,0,1331,1,0
4,0,19617,0,0,224,1,0
4,1,9546,0,0,316,1,0
4,2,30049,0,0,149,1,0
4,3,7898,0,0,886,1,0
4,5,13730,0,0,915,1,0
4,6,44638,0,0,1212,1,0
4,7,47175,0,0,599,1,0
5,0,20766,0,0,171,1,0
5,1,12540,0,0,1243,1,0
5,2,15946,0,0,533,1,0
5,3,17824,0,0,1193,1,0
5,4,36776,0,0,683,1,0
5,7,22545,0,0,568,1,0
6,2,28947,0,0,770,1,0
6,3,15050,0,0,939,1,0
6,4,44759,0,0,159,1,0
6,7,25458,0,0,291,1,0
7,0,3533,0,0,1302,1,0
7,1,2314,0,0,145,1,0
7,3,14777,0,0,562,1,0
7,4,26719,0,0,541,1,0
7,5,42031,0,0,690,1,0
7,6,7119,0,0,1371,1,0
