0,1,9933,0,0,848,1,0
0,2,29504,0,0,1416,1,0
0,3,16572,0,0,901,1,0
0,4,31328,0,0,1414,1,0
0,5,1146,0,0,241,1,0
1,0,3775,0,0,801,1,0
1,2,22584,0,0,896,1,0
1,3,12126,0,0,1320,1,0
1,4,7111,0,0,1180,1,0
1,5,3678,0,0,752,1,0
2,0,39571,0,0,712,1,0
2,1,27310,0,0,1354,1,0
2,3,9544,0,0,925,1,0
2,4,5104,0,0,1052,1,0
2,5,8497,0,0,474,1,0
3,0,8512,0,0,937,1,0
3,1,6045,0,0,1242,1,0
3,2,7187,0,0,297,1,0
3,4,5659,0,0,358,1,0
3,5,6728,0,0,1400,1,0
4,0,20745,0,0,1294,1,0
4,1,6260,0,0,669,1,0
4,2,14260,0,0,557,1,0
4,3,582,0,0,1186,1,0
4,5,12767,0,0,684,1,0
5,0,8005,0,0,890,1,0
5,1,36446,0,0,615,1,0
5,2,8862,0,0,966,1,0
5,4,8427,0,0,302,1,0
